Username,Profile URL,Subscribers,Twitter,Instagram,TikTok,LinkedIn,Facebook,YouTube,Linktree,Threads,Bluesky,GitHub,Medium,Other,Scraped At,Category
techbuzzchina,https://substack.com/@techbuzzchina,8000,,,,https://www.linkedin.com/company/techbuzzchina/,,,,,,,,https://www.techbuzzchina.com/,2026-01-22 01:51:32,Technology
wyndo,https://substack.com/@wyndo,10000,,,,https://www.linkedin.com/in/wyndomitrabuwana/,,,,,,,,https://www.aiwithwyndo.com/,2026-01-22 01:51:32,Technology
nodesk,https://substack.com/@nodesk,85000,,,,,,,,,,,,,2026-01-22 01:51:32,Technology
dwarkesh,https://substack.com/@dwarkesh,62000,https://twitter.com/dwarkesh_sp,,,,,https://www.youtube.com/DwarkeshPatel,,,,,,https://www.dwarkesh.com/?utm_campaign=profile_chips,2026-01-22 01:51:32,Technology
thedreydossier,https://substack.com/@thedreydossier,65000,,,,,,,https://linktr.ee/TheDreyDossier,,,,,,2026-01-22 01:51:32,Technology
briantylercohen,https://substack.com/@briantylercohen,618000,,,,,,,,,,,,https://plus.briantylercohen.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
donlemon,https://substack.com/@donlemon,98000,,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
defiance13,https://substack.com/@defiance13,26000,,https://instagram.com/defiance13_,,,,,,,,,,,2026-01-22 01:54:58,US Politics
kaitjustice,https://substack.com/@kaitjustice,4500,,https://instagram.com/Thekaitjustice,,,,,,,,,,https://ko-fi.com/kaitjustice,2026-01-22 01:54:58,US Politics
davidpakman,https://substack.com/@davidpakman,164000,,,,,,,,,,,,https://substack.davidpakman.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
oldgoats,https://substack.com/@oldgoats,77000,https://twitter.com/jonathanalter,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
defendingtherepublic,https://substack.com/@defendingtherepublic,120000,,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
jesscraven101,https://substack.com/@jesscraven101,173000,,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
sulliview,https://substack.com/@sulliview,51000,https://twitter.com/Sulliview,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
chrisarmitage1,https://substack.com/@chrisarmitage1,41000,,,,https://www.linkedin.com/in/christopherarmitage?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,,,,,https://bsky.app/profile/carmitage.bsky.social,,,,2026-01-22 01:54:58,US Politics
groundedpodcast,https://substack.com/@groundedpodcast,13000,,https://instagram.com/GroundedthePodcast,,,,,,,,,,https://groundedpodcast.podbean.com/,2026-01-22 01:54:58,US Politics
jesspiper,https://substack.com/@jesspiper,86000,,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
lizoyer,https://substack.com/@lizoyer,22000,,https://instagram.com/lawyer_oyer,,https://www.linkedin.com/in/liz-oyer/,,,,,,,,https://www.lawyeroyer.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
thinkbigpicture,https://substack.com/@thinkbigpicture,0,,https://instagram.com/readthebigpicture,https://tiktok.com/@readthebigpicture,,,,,,,,,,2026-01-22 01:54:58,US Politics
qasimrashid,https://substack.com/@qasimrashid,132000,,,,,,,,,,,,https://www.qasimrashid.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
julianzelizer,https://substack.com/@julianzelizer,17000,,https://instagram.com/jzelizer,,,https://www.facebook.com/julian.zelizer,,,,,,,,2026-01-22 01:54:58,US Politics
legalaf,https://substack.com/@legalaf,131000,,,,,,https://www.youtube.com/@LegalAFMTN,,,https://bsky.app/profile/legalafmtn.bsky.social,,,,2026-01-22 01:54:58,US Politics
juddlegum,https://substack.com/@juddlegum,600000,,,,,,,,,,,,https://popular.info/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
milestaylor,https://substack.com/@milestaylor,63000,,,,,,,,,,,,https://www.defiance.news/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
thatnickpowersguy,https://substack.com/@thatnickpowersguy,1600,,https://instagram.com/Thatnickpowersguy,,,,,,,,,,https://bit.ly/4cqQ3Ve,2026-01-22 01:54:58,US Politics
charlotteclymer,https://substack.com/@charlotteclymer,0,,,,,https://www.facebook.com/charlotte.clymer18/,,,,,,,https://www.chartwellspeakers.com/speaker/charlotte-clymer/,2026-01-22 01:54:58,US Politics
oliviaoftroye,https://substack.com/@oliviaoftroye,370000,,https://instagram.com/oliviaoftroye,,https://www.linkedin.com/in/oftroye/,,,,,,,,https://www.livingitwitholiviatroye.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
socialcontractwithjoewalsh,https://substack.com/@socialcontractwithjoewalsh,200000,,,,,,,,,,,,https://open.spotify.com/show/0S8Tsi41xw1l4izhpdLyPZ,2026-01-22 01:54:58,US Politics
scotnakagawa,https://substack.com/@scotnakagawa,13000,,,,,,,,,,,,,2026-01-22 01:54:58,US Politics
lincolnsquare,https://substack.com/@lincolnsquare,343000,,,,,https://www.facebook.com/LincolnSquareHQ/,,,,,,,https://www.lincolnsquare.media/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
journaloftheplagueyears,https://substack.com/@journaloftheplagueyears,4300,,,,,,,,,,,,https://susanzakin.com,2026-01-22 01:54:58,US Politics
ivehaditpodcast,https://substack.com/@ivehaditpodcast,84000,,https://www.instagram.com/ivehaditpodcast,,,,https://www.youtube.com/@ivehaditpodcast,,,,,,,2026-01-22 01:54:58,US Politics
therickwilson,https://substack.com/@therickwilson,498000,,https://instagram.com/therickwilson,,,,,,,,,,https://www.againstallenemies.net/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
danclarknewyork,https://substack.com/@danclarknewyork,11000,,https://instagram.com/DanClarkReports,,,,,,,,,,https://www.capitolconfidential.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
thefeed1,https://substack.com/@thefeed1,161000,https://twitter.com/doseofdemocracy,,,,,,,,,,,https://www.doseofdemocracy.com,2026-01-22 01:54:58,US Politics
jonathanhaidt,https://substack.com/@jonathanhaidt,175000,https://twitter.com/JonHaidt,,,,,https://www.youtube.com/jonathanhaidt1,,,,,,https://www.afterbabel.com/?utm_campaign=profile_chips,2026-01-22 01:54:58,US Politics
michaelwolffnyc,https://substack.com/@michaelwolffnyc,70000,,,,,,,,,,,,https://a.co/d/52NvetT,2026-01-22 01:54:59,US Politics
jonathanwilsonhartgrove,https://substack.com/@jonathanwilsonhartgrove,250000,,,,,,,,,https://bsky.app/profile/wilsonhartgrove.bsky.social,,,https://www.jonathanwilsonhartgrove.com,2026-01-22 01:54:59,US Politics
ladylibertie1,https://substack.com/@ladylibertie1,12000,,,,,,,,,,,,https://www.lulu.com/shop/lady-libertie/the-rebels-playbook-a-how-to-guide-for-resistance/paperback/product-956qm2w.html?page=1&pageSize=4,2026-01-22 01:54:59,US Politics
underthedesknews,https://substack.com/@underthedesknews,171000,,https://www.instagram.com/underthedesknews/,,,,https://www.youtube.com/channel/UC4e3Gm46D6hWqVyjwkgS33g,,,,,,,2026-01-22 01:54:59,US Politics
johnganz,https://substack.com/@johnganz,44000,https://twitter.com/lionel_trolling,,,,,,,,,,,https://www.unpopularfront.news/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
statuscoup,https://substack.com/@statuscoup,26000,https://twitter.com/StatusCoup,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
vanjones,https://substack.com/@vanjones,31000,,https://instagram.com/vanjones68,,,https://www.facebook.com/vanjones/,,,,,,,,2026-01-22 01:54:59,US Politics
frankgeorge8675309,https://substack.com/@frankgeorge8675309,14000,,https://instagram.com/thegaslightreport,,https://www.linkedin.com/in/frank-george-384b2013b/,,,,,,,,,2026-01-22 01:54:59,US Politics
galendruke,https://substack.com/@galendruke,14000,,https://instagram.com/galen_druke,,,,,,,,,,https://www.gdpolitics.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
southernpunk,https://substack.com/@southernpunk,9300,,https://instagram.com/Southernpunk76,,,https://facebook.com/Southernpunk,,,,,,,,2026-01-22 01:54:59,US Politics
joyannreid,https://substack.com/@joyannreid,195000,,,,,,,,,,,,https://www.joyannreid.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
malcolmnance,https://substack.com/@malcolmnance,92000,https://twitter.com/MalcolmNance,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
christopherjhale,https://substack.com/@christopherjhale,18000,,https://instagram.com/christopherjhale,,,,,,,,,,https://www.thelettersfromleo.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
virginiaheffernan,https://substack.com/@virginiaheffernan,13000,,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
ohhthatsrich,https://substack.com/@ohhthatsrich,60000,,,,,https://www.facebook.com/ohhthatsrich,,,,,,,,2026-01-22 01:54:59,US Politics
rachelreeves,https://substack.com/@rachelreeves,14000,,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
sethabramson,https://substack.com/@sethabramson,131000,,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
heathercoxrichardson,https://substack.com/@heathercoxrichardson,2800000,,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
steveschmidt,https://substack.com/@steveschmidt,207000,,,,,,,,,,,,https://thewarningwithsteveschmidt.com,2026-01-22 01:54:59,US Politics
bootsonthegroundmidwest,https://substack.com/@bootsonthegroundmidwest,6500,,,,,https://facebook.com/bootsonthegroundmidwest,,,,,,,http://www.bootsonthegroundmidwest.org,2026-01-22 01:54:59,US Politics
paulkrugman,https://substack.com/@paulkrugman,516000,,,,,,,,,https://bsky.app/profile/pkrugman@bluesky.social,,,,2026-01-22 01:54:59,US Politics
marygeddry,https://substack.com/@marygeddry,53000,,,,,https://facebook.com/oregonsbayarea,,,,,,,https://marygeddry.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
ethanmwolf,https://substack.com/@ethanmwolf,153000,https://twitter.com/ethanmwolf,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
damonlinker,https://substack.com/@damonlinker,31000,https://twitter.com/DamonLinker,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
sethharpesq,https://substack.com/@sethharpesq,950,https://twitter.com/sethharpesq,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
pasturepolitics,https://substack.com/@pasturepolitics,2700,,https://instagram.com/pasturepolitics,,,,,,,,,,https://www.pasturepolitics.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
sykescharlie,https://substack.com/@sykescharlie,85000,https://twitter.com/SykesCharlie,https://instagram.com/sykes7457,,,,,,,,,,,2026-01-22 01:54:59,US Politics
rawstory,https://substack.com/@rawstory,245000,,,,,https://www.facebook.com/TheRawStory,,,,,,,https://www.rawamerica.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
trygvehammer,https://substack.com/@trygvehammer,143000,,,,,https://www.facebook.com/HammerForND/,,,,,,,https://www.hammerfornd.com/,2026-01-22 01:54:59,US Politics
blueamp,https://substack.com/@blueamp,529000,,https://www.instagram.com/blueampmedia/,,,,,,,,,,https://www.blueamp.co/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
representativejackkimble,https://substack.com/@representativejackkimble,103,,,,,,,,,,,,,2026-01-22 01:54:59,US Politics
aaronrupar,https://substack.com/@aaronrupar,270000,https://twitter.com/atrupar,,,,,,,,https://bsky.app/profile/atrupar.com,,,https://www.publicnotice.co/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
saltypolitics,https://substack.com/@saltypolitics,0,,https://instagram.com/JulieRoginsky,,,https://facebook.com/JulieRoginsky,,,,,,,,2026-01-22 01:54:59,US Politics
mehdirhasan,https://substack.com/@mehdirhasan,607000,,,,,https://facebook.com/mrmehdihasan,,,,,,,https://zeteo.com/?utm_campaign=profile_chips,2026-01-22 01:54:59,US Politics
thetonymichaels,https://substack.com/@thetonymichaels,121000,,,,,https://www.facebook.com/thetonymichaels,,https://linktr.ee/thetonymichaels,,,,,,2026-01-22 01:54:59,US Politics
brentmolnar,https://substack.com/@brentmolnar,4900,,,,,,,,,,,,https://BrentMolnar.com,2026-01-22 01:54:59,US Politics
annepmitchell,https://substack.com/@annepmitchell,12000,,,,,,,,,,,,https://explainingthelaw.com,2026-01-22 01:54:59,US Politics
elevatepac,https://substack.com/@elevatepac,34000,,,,,,,,,,,,https://www.elevateutah.news/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
newtgingrich,https://substack.com/@newtgingrich,197000,,,,,,,,,,,,https://www.gingrich360.net/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
peoplepowerunited,https://substack.com/@peoplepowerunited,312000,,,,,,,,,,,,https://newsletter.peoplepowerunited.org/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
beingliberal,https://substack.com/@beingliberal,15000,,,,,,,,,,,,https://www.advancedobituaries.org/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
america,https://substack.com/@america,101000,,,,,,,,,https://bsky.app/profile/stevenbeschloss.bsky.social,,,https://www.americaamerica.news/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
redpencilscript,https://substack.com/@redpencilscript,563000,,,,,,,,,,,,https://www.bannerandbackbone.com/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
thewestpointhistoryprofessor,https://substack.com/@thewestpointhistoryprofessor,20000,,,,,,,,,,,,,2026-01-22 01:55:00,US Politics
gelliottmorris,https://substack.com/@gelliottmorris,52000,,,,,,,,,,,,https://www.gelliottmorris.com/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
kenklippenstein,https://substack.com/@kenklippenstein,187000,,https://instagram.com/kenklipp,,,,https://www.youtube.com/@kenklippensteinYT,,,,,,https://www.kenklippenstein.com/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
egberto,https://substack.com/@egberto,22000,,,,,,,,,,,,https://egbertowillies.com/,2026-01-22 01:55:00,US Politics
50501,https://substack.com/@50501,85000,,,,,,,,,,,,https://www.the50501movement.org/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
heatherdelaneyreese,https://substack.com/@heatherdelaneyreese,10000,,,,,https://www.facebook.com/itsalovelylife,,,,,,,https://www.threads.com/@itsalovelylife,2026-01-22 01:55:00,US Politics
professorealy,https://substack.com/@professorealy,1800,,https://instagram.com/KristofferMarquise,,https://linkedin.com/in/kristoffer-ealy-ph-d-c-mpa-6a249710,,,,,,,,,2026-01-22 01:55:00,US Politics
robertreich,https://substack.com/@robertreich,1100000,https://twitter.com/RBReich,,,,,,,,,,,,2026-01-22 01:55:00,US Politics
bensheehan,https://substack.com/@bensheehan,4000,,,,,,,,,,,,https://www.amazon.com/What-Does-Constitution-Actually-Say/dp/0762489057,2026-01-22 01:55:00,US Politics
thelefthook,https://substack.com/@thelefthook,101000,,,,,,,,,,,,https://www.wajali.com/,2026-01-22 01:55:00,US Politics
thebulwark,https://substack.com/@thebulwark,985000,,,,,,,,,,,,https://www.thebulwark.com/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
jojofromjerz,https://substack.com/@jojofromjerz,117000,,,,,,,,,,,,https://www.thesirennetwork.com/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
persuasioninstitute,https://substack.com/@persuasioninstitute,118000,https://twitter.com/JoinPersuasion,,,,,,,,,,,https://www.persuasion.community/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
meidastouch,https://substack.com/@meidastouch,871000,,,,,https://facebook.com/meidastouch,,,,,,,https://www.meidasplus.com/?utm_campaign=profile_chips,2026-01-22 01:55:00,US Politics
heresyourbite,https://substack.com/@heresyourbite,58000,,https://instagram.com/heresyourbite,,,,,https://linktr.ee/heresyourbite,,,,,,2026-01-22 01:58:15,Food & Drink
dinnertonight,https://substack.com/@dinnertonight,86000,,https://instagram.com/desertislanddishes,https://tiktok.com/@desertislanddishes,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
juliaostro,https://substack.com/@juliaostro,21000,,https://instagram.com/juliaostro,,,,,,,,,,https://www.julia-ostro.com,2026-01-22 01:58:15,Food & Drink
shakaylafelice,https://substack.com/@shakaylafelice,10000,,https://instagram.com/Shakaylafelice,,,,,,,,,,https://sweetgreensvegan.com,2026-01-22 01:58:15,Food & Drink
evankleiman,https://substack.com/@evankleiman,6800,,,,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
flourcraft,https://substack.com/@flourcraft,1200,,,,,,,,,,,,https://www.flourcraftbakery.com,2026-01-22 01:58:15,Food & Drink
elainasgentlekitchen,https://substack.com/@elainasgentlekitchen,22,,https://instagram.com/elainasgentlekitchen,https://tiktok.com/@elaina.faler2,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
boroughchef,https://substack.com/@boroughchef,10000,,https://instagram.com/boroughchef,,,,,,,,,,https://www.boroughchef.com,2026-01-22 01:58:15,Food & Drink
theathomecook,https://substack.com/@theathomecook,8500,,https://www.instagram.com/at.home.cook/,,,https://www.facebook.com/theathomecooks/,,,,,,,,2026-01-22 01:58:15,Food & Drink
michellealbanesdavis,https://substack.com/@michellealbanesdavis,216000,,,,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
violetcooksthings,https://substack.com/@violetcooksthings,946,,https://instagram.com/violetcooksthings,,,,,,,,,,https://violetcooksthings.com,2026-01-22 01:58:15,Food & Drink
amateurgourmet,https://substack.com/@amateurgourmet,25000,,,,,,,,,,,,https://www.amateurgourmet.com,2026-01-22 01:58:15,Food & Drink
scaleddown,https://substack.com/@scaleddown,13000,,https://instagram.com/caroine.i.anderson,,,,https://www.youtube.com/@Caroline.I.Anderson,,,,,,,2026-01-22 01:58:15,Food & Drink
clarelangan,https://substack.com/@clarelangan,0,,https://instagram.com/clarelangan,,,,,,,,,,http://www.clarelanganculinary.com,2026-01-22 01:58:15,Food & Drink
cuidala,https://substack.com/@cuidala,529,,https://instagram.com/alexafuelednautally,https://tiktok.com/@alexafuelednaturally,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
matriarcheats,https://substack.com/@matriarcheats,6400,,,,,,,,,,,,https://matriarcheats.com,2026-01-22 01:58:15,Food & Drink
kaitlynlavery,https://substack.com/@kaitlynlavery,11000,,https://instagram.com/kaitlynlavery,,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
maragrimm,https://substack.com/@maragrimm,19000,,,,,,,,,,,,https://www.maragrimm.nl,2026-01-22 01:58:15,Food & Drink
lelolemons,https://substack.com/@lelolemons,5000,,https://www.instagram.com/lelo_lemons/,,,https://www.facebook.com/profile.php?id=61559915724512,,,,,,,,2026-01-22 01:58:15,Food & Drink
radiocherrybombe,https://substack.com/@radiocherrybombe,26000,,,,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
carmeninthegarden,https://substack.com/@carmeninthegarden,18000,,https://instagram.com/carmeninthegarden,,,,,,,,,,https://carmeninthegarden.com,2026-01-22 01:58:15,Food & Drink
thehunger,https://substack.com/@thehunger,5700,,,,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
thesecretingredient,https://substack.com/@thesecretingredient,23000,,,,,,,,,,,,https://www.passionfroot.me/the-secret-ingredient,2026-01-22 01:58:15,Food & Drink
benjaminbramble,https://substack.com/@benjaminbramble,2300,,https://instagram.com/foxhollerfarmstead,,,https://www.facebook.com/app_scoped_user_id/YXNpZADpBWEdxLUlTY0xTRlhFNU5fTkhUOU1ST0hRNTVTdThxR2VxbEFrTFBNcXZAQMmw3ODFUVndkRklod09mTHo0ejRQRWpOQWdxeUdGWHF1ZAHF2dmI5SlNGZAXRBMTEzZATdlMTB4ZAkgwekVwdmlfWQZDZD/,,,,,,,https://www.foxholleralmanac.com/?utm_campaign=profile_chips,2026-01-22 01:58:15,Food & Drink
weeknightdinnerclub,https://substack.com/@weeknightdinnerclub,120000,,,,,,,,,,,,https://themodernproper.com/,2026-01-22 01:58:15,Food & Drink
faithsfresh,https://substack.com/@faithsfresh,91000,,https://instagram.com/faithsfresh,https://tiktok.com/@faithsfresh,,,,,,,,,,2026-01-22 01:58:15,Food & Drink
preppykitchen,https://substack.com/@preppykitchen,224000,,,,,,,,,,,,https://preppykitchen.com/,2026-01-22 01:58:15,Food & Drink
emikodavies,https://substack.com/@emikodavies,20000,,https://instagram.com/emikodavies,,,,,,,,,,https://www.emikodavies.com/,2026-01-22 01:58:15,Food & Drink
primalgourmet,https://substack.com/@primalgourmet,22000,,,,,,,,,,,,https://www.cookprimalgourmet.com,2026-01-22 01:58:15,Food & Drink
smartinthekitchen,https://substack.com/@smartinthekitchen,10000,,,,,,,,,,,,https://smartinthekitchen.com/,2026-01-22 01:58:15,Food & Drink
ianfujimoto,https://substack.com/@ianfujimoto,85000,,https://instagram.com/iankyo,,,https://facebook.com/www.facebook.com/IanFujimoto69,,,,,,,,2026-01-22 01:58:15,Food & Drink
